student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score
1003,ECE,1,Day Scholar,11/01/2025,6.3,5.8,2.2,2.2,31,2.9,1.7,1,2,6,1.5,0.8,10,4.0,7,7
1003,ECE,1,Day Scholar,2025-01-12,6.6,6.7,5.5,2.1,43,4.5,1.4,1,1,1,2.2,1.0,8,5.0,6,4
1003,ECE,1,Day Scholar,13-01-2025,7.4,0.2,6.5,1.4,42,4.6,1.7,0,0,2,1.3,3.8,3,8.0,7,7
1003,ECE,1,Day Scholar,01/14/2025,5.0,5.4,5.3,2.4,42,2.8,0.7,0,2,12,1.1,3.2,9,3.0,7,8
1003,ECE,1,Day Scholar,15-01-2025,6.0,4.1,7.2,4.1,51,3.8,1.6,1,0,1,0.0,2.7,4,8.0,6,8
1003,ECE,1,Day Scholar,16/01/2025,7.1,4.9,8.6,1.7,16,2.3,2.5,1,0,1,1.0,2.9,High,6.0,8,9
1003,ECE,1,Day Scholar,17-01-2025,4.3,7.8,7.8,1.9,44,1.9,2.3,1,0,9,0.2,2.2,6,7.0,8,9
1003,ECE,1,Day Scholar,18/01/2025,6.4,3.7,1.9,1.5,68,1.6,2.0,1,1,12,1.7,2.9,7,7.0,10,4
1003,ECE,1,Day Scholar,19/01/2025,6.3,5.9,6.9,1.9,34,0.7,2.3,4,0,7,1.8,0.9,7,5.0,9,8
1003,ECE,1,Day Scholar,20/01/2025,6.6,2.9,8.3,3.6,68,2.2,1.5,0,3,4,3.0,1.2,7,5.0,6,4
1003,ECE,1,Day Scholar,2025-01-21,6.5,4.0,7.2,6.1,31,2.2,2.9,1,0,4,0.0,1.2,6,8.0,15,3
1003,ECE,1,Day Scholar,2025-01-22,6.9,2.3,3.8,3.8,11,1.8,2.7,0,1,9,3.2,2.7,8,7.0,7,6
1003,ECE,1,Day Scholar,23-01-2025,7.5,7.1,5.1,0.7,50,4.0,1.6,1,1,12,1.3,1.0,8,7.0,8,10
1003,ECE,1,Day Scholar,24-01-2025,4.8,8.0,6.0,1.8,8,4.8,2.0,3,1,10,2.1,0.9,6,5.0,10,7
1003,ECE,1,Day Scholar,2025-01-25,7.5,6.3,8.4,1.4,58,2.6,0.0,1,0,4,0.3,2.4,7,7.0,5,6
1003,ECE,1,Day Scholar,26-01-2025,3.7,5.3,4.0,1.4,0,0.8,0.7,2,0,2,1.9,2.0,7,8.0,8,8
1003,ECE,1,Day Scholar,2025-01-27,4.3,2.7,5.4,1.6,40,2.4,3.5,2,1,2,2.7,2.0,6,5.0,8,8
1003,ECE,1,Day Scholar,2025-01-28,5.9,4.1,3.7,1.9,33,5.3,2.1,0,1,2,2.0,2.5,7,2.0,7,8
1003,ECE,1,Day Scholar,29/01/2025,7.4,4.7,5.6,5.3,16,2.9,3.4,1,2,6,0.7,1.6,6,8.0,6,9
1003,ECE,1,Day Scholar,30/01/2025,5.8,6.8,6.4,4.3,41,1.2,3.2,3,1,11,2.9,2.5,7,6.0,8,5
1003,ECE,1,Day Scholar,2025-01-31,4.9,4.1,5.0,2.1,19,3.3,2.0,1,1,4,0.0,1.1,7,7.0,8,6
1003,ECE,1,Day Scholar,02/01/2025,6.7,5.5,6.1,5.3,41,2.8,2.5,0,0,3,0.0,2.0,7,4.0,7,6
1003,ECE,1,Day Scholar,02/02/2025,5.5,4.7,3.8,3.8,0,3.0,1.9,1,0,11,2.0,1.5,6,6.0,8,6
1003,ECE,1,Day Scholar,03/02/2025,9.0,6.0,5.9,2.6,22,5.3,1.3,1,2,11,0.0,0.0,8,8.0,6,6
1003,ECE,1,Day Scholar,04-02-2025,8.1,5.0,6.7,3.1,33,3.0,1.6,1,2,1,0.4,0.8,10,5.0,4,4
1003,ECE,1,Day Scholar,02/05/2025,9.0,1.2,3.9,3.9,67,3.3,0.8,2,1,14,2.7,1.2,4,10.0,4,8
1003,ECE,1,Day Scholar,06-02-2025,7.4,6.0,5.5,5.5,22,2.6,3.2,1,0,12,0.0,0.0,7,5.0,7,7
1003,ECE,1,Day Scholar,2025-02-07,4.8,4.9,4.5,0.2,53,4.9,1.8,0,0,6,1.7,3.1,6,8.0,9,7
1003,ECE,1,Day Scholar,08-02-2025,6.9,4.8,3.5,3.1,13,2.5,1.1,2,1,8,0.4,0.3,8,8.0,5,4
1003,ECE,1,Day Scholar,09-02-2025,8.0,4.3,8.0,5.1,45,4.2,2.0,2,1,10,1.8,1.6,6,7.0,4,10
1003,ECE,1,Day Scholar,02/10/2025,7.5,3.1,4.4,4.1,3,2.9,1.8,2,3,14,1.6,2.3,8,5.0,6,9
1003,ECE,1,Day Scholar,11-02-2025,4.6,3.3,2.4,2.4,45,2.7,0.7,0,0,13,1.6,2.0,8,4.0,7,4
1003,ECE,1,Day Scholar,2025-02-12,6.5,3.2,5.4,2.3,49,2.6,1.5,3,2,1,2.2,1.9,6,6.0,6,10
1003,ECE,1,Day Scholar,02/13/2025,5.6,5.2,6.6,4.2,4,4.6,2.3,2,0,2,2.5,2.9,6,5.0,9,7
1003,ECE,1,Day Scholar,02/14/2025,6.6,4.2,8.4,2.7,7,2.9,1.9,0,1,9,2.7,1.0,10,3.0,7,6
1003,ECE,1,Day Scholar,2025-02-15,6.9,5.4,7.9,1.6,58,4.0,2.3,0,0,7,1.6,2.1,4,6.0,7,9
1003,ECE,1,Day Scholar,02/16/2025,5.2,4.0,6.0,2.5,28,3.8,0.7,1,1,7,0.2,0.6,7,3.0,8,6
1003,ECE,1,Day Scholar,17/02/2025,8.8,7.0,5.2,3.4,20,2.0,3.3,1,1,11,2.4,0.1,8,7.0,5,6
1003,ECE,1,Day Scholar,18/02/2025,4.7,3.8,7.0,3.6,32,3.1,1.7,0,1,4,2.2,3.5,4,9.0,7,8
1003,ECE,1,Day Scholar,2025-02-19,5.9,3.3,2.1,2.1,70,3.9,1.8,3,3,7,0.5,3.3,10,5.0,6,8
1003,ECE,1,Day Scholar,2025-02-20,5.5,3.1,2.5,2.5,0,1.7,0.1,0,1,9,1.4,0.7,5,6.0,6,6
1003,ECE,1,Day Scholar,21/02/2025,6.9,2.9,6.6,3.4,20,2.3,1.9,1,1,14,3.1,2.0,6,4.0,4,5
1003,ECE,1,Day Scholar,02/22/2025,7.7,0.5,7.0,1.8,19,2.2,3.0,2,1,11,1.5,0.5,4,7.0,4,7
1003,ECE,1,Day Scholar,02/23/2025,5.0,3.8,6.5,2.7,33,2.5,2.7,1,0,9,1.8,2.8,4,9.0,6,5
1003,ECE,1,Day Scholar,2025-02-24,6.9,2.5,5.1,4.2,24,3.0,1.2,2,0,0,0.5,1.4,7,5.0,8,6
1003,ECE,1,Day Scholar,2025-02-25,7.5,2.5,8.3,3.0,18,2.6,0.7,0,0,3,1.0,1.6,4,7.0,5,8
1003,ECE,1,Day Scholar,02/26/2025,7.4,3.0,8.0,2.9,60,6.0,1.4,2,1,12,1.1,2.9,8,7.0,3,7
1003,ECE,1,Day Scholar,2025-02-27,6.7,1.2,4.2,2.7,40,0.2,1.7,4,0,9,1.1,3.0,9,6.0,6,6
1003,ECE,1,Day Scholar,28-02-2025,5.8,4.3,9.3,1.7,62,3.0,2.9,0,1,12,0.1,1.2,5,6.0,7,10
1003,ECE,1,Day Scholar,01/03/2025,3.1,4.6,7.9,1.6,46,1.9,1.7,0,0,7,2.3,0.6,6,5.0,10,7
1003,ECE,1,Day Scholar,03/02/2025,8.5,6.8,2.3,2.3,18,3.8,2.6,2,1,14,1.0,2.5,9,6.0,5,4
1003,ECE,1,Day Scholar,03/03/2025,5.4,9.6,7.1,2.1,17,3.4,1.6,3,3,2,0.9,2.3,10,7.0,6,9
1003,ECE,1,Day Scholar,04/03/2025,6.0,3.6,6.7,2.9,37,3.8,2.2,0,2,10,2.9,5.4,6,7.0,7,4
1003,ECE,1,Day Scholar,05/03/2025,5.8,9.1,4.5,0.8,20,0.5,2.4,3,1,1,0.0,1.5,10,4.0,9,4
1003,ECE,1,Day Scholar,06/03/2025,6.5,6.5,3.3,3.3,0,2.6,1.4,0,2,5,2.1,0.8,9,4.0,7,5
1003,ECE,1,Day Scholar,03/07/2025,7.4,4.7,5.8,5.4,1,0.7,2.4,1,0,5,1.7,1.5,7,7.0,7,5
1003,ECE,1,Day Scholar,2025-03-08,5.6,9.5,9.2,2.7,10,1.8,2.5,2,0,10,1.5,2.1,10,6.0,7,6
1003,ECE,1,Day Scholar,09-03-2025,4.4,6.0,4.9,2.9,44,3.8,1.0,3,2,13,0.5,1.2,10,6.0,9,4
1003,ECE,1,Day Scholar,10/03/2025,7.2,4.4,2.9,2.6,21,3.7,1.5,0,1,5,0.0,1.6,6,6.0,5,9
1003,ECE,1,Day Scholar,11/03/2025,6.6,5.5,5.0,2.9,31,3.6,1.1,3,4,11,1.4,2.1,10,4.0,5,7
1003,ECE,1,Day Scholar,12/03/2025,6.3,5.8,3.0,1.9,57,4.8,1.7,3,1,4,1.7,3.2,8,8.0,9,4
1003,ECE,1,Day Scholar,2025-03-13,,5.2,2.2,2.2,9,,1.7,2,2,13,0.8,3.7,8,,7,8
1003,ECE,1,Day Scholar,2025-03-14,6.4,4.9,5.9,3.2,47,3.5,2.3,3,2,7,3.1,1.1,9/10,6.0,4,8
1003,ECE,1,Day Scholar,03/15/2025,6.9,6.0,8.5,0.6,32,5.2,1.7,1,0,5,2.5,1.1,5,5.0,6,7
1003,ECE,1,Day Scholar,2025-03-16,6.3,6.5,6.0,3.2,66,3.0,2.0,1,0,5,1.0,1.8,6,7.0,5,10
1003,ECE,1,Day Scholar,17/03/2025,7.7,3.5,11.3,3.9,24,3.0,2.4,4,0,12,0.0,2.6,7,7.0,3,5
1003,ECE,1,Day Scholar,2025-03-18,6.2,4.4,2.6,2.6,18,3.1,1.7,2,2,13,1.9,1.5,9,7.0,6,4
1003,ECE,1,Day Scholar,19/03/2025,7.7,10.1,10.6,1.4,23,6.0,1.8,1,3,10,2.8,1.2,10,2.0,5,5
1003,ECE,1,Day Scholar,2025-03-20,6.4,9.2,6.7,4.4,51,2.7,1.2,1,0,6,0.8,2.1,10,6.0,8,6
1003,ECE,1,Day Scholar,03/21/2025,6.8,6.9,3.8,3.1,50,2.2,2.9,0,1,3,1.1,2.5,6,,5,4
1003,ECE,1,Day Scholar,22/03/2025,9.0,7.0,7.9,1.7,0,1.7,1.7,1,0,9,0.0,1.8,8/10,6.0,8,4
1003,ECE,1,Day Scholar,23/03/2025,7.8,5.1,6.4,2.3,33,5.8,2.3,2,2,10,2.7,0.2,7,5.0,6,6
1003,ECE,1,Day Scholar,2025-03-24,5.9,4.1,4.1,3.6,3,1.1,1.3,0,1,12,2.2,3.6,7,7.0,7,6
1003,ECE,1,Day Scholar,03/25/2025,5.1,5.8,5.7,0.7,11,5.1,2.4,2,2,3,2.6,3.7,10,1.0,10,6
1003,ECE,1,Day Scholar,26-03-2025,7.6,3.3,6.3,3.9,36,6.0,0.2,1,1,8,1.4,0.7,7,7.0,4,8
1003,ECE,1,Day Scholar,03/27/2025,,5.8,6.6,4.0,38,,2.6,2,1,14,0.0,1.3,7,,6,9
1003,ECE,1,Day Scholar,28/03/2025,3.4,10.2,6.6,1.9,33,3.8,1.3,0,0,7,1.7,1.2,7,5.0,10,5
1003,ECE,1,Day Scholar,2025-03-29,7.3,7.5,7.6,3.2,19,4.8,0.7,2,0,1,2.6,2.9,9,5.0,8,5
1003,ECE,1,Day Scholar,30-03-2025,6.3,8.0,5.8,2.3,40,4.8,1.3,3,0,10,1.4,1.1,9,2.0,7,7
1003,ECE,1,Day Scholar,31-03-2025,6.1,8.5,8.5,1.6,48,2.4,1.5,1,3,11,0.7,1.8,10,2.0,9,5
1004,CSE,1,Hosteller,2025-01-01,6.9,1.7,5.6,4.2,41,0.5,2.0,1,0,4,1.2,3.2,6,5.0,7,7
1004,CSE,1,Hosteller,02/01/2025,4.8,1.7,7.3,4.2,66,4.8,2.7,0,0,8,2.4,2.4,5,9.0,8,8
1004,CSE,1,Hosteller,03-01-2025,8.2,5.5,7.7,3.4,20,4.6,0.7,1,1,1,2.6,1.0,8,6.0,5,4
1004,CSE,1,Hosteller,2025-01-04,5.7,6.1,6.0,3.3,10,2.6,1.4,3,0,13,1.7,1.9,6,3.0,6,8
1004,CSE,1,Hosteller,2025-01-05,6.9,4.2,7.0,2.4,35,2.4,1.8,2,0,7,2.0,1.3,6,4.0,8,6
1004,CSE,1,Hosteller,06-01-2025,7.2,6.9,3.5,3.5,38,5.1,3.0,0,0,10,2.5,1.8,9,7.0,7,8
1004,CSE,1,Hosteller,01/07/2025,5.1,5.9,5.6,3.0,32,3.6,3.0,1,0,7,0.1,2.3,8,6.0,8,6
1004,CSE,1,Hosteller,01/08/2025,6.2,7.0,7.7,3.8,10,3.4,1.6,1,1,8,0.4,3.8,7,4.0,8,8
1004,CSE,1,Hosteller,09/01/2025,7.6,2.3,8.9,2.8,18,3.1,2.4,1,0,6,0.9,1.9,6,6.0,3,6
1004,CSE,1,Hosteller,10-01-2025,6.3,5.8,6.3,4.3,29,6.0,1.4,1,0,7,0.9,2.1,8,6.0,4,7
1004,CSE,1,Hosteller,11-01-2025,6.1,6.8,6.8,4.4,25,4.9,3.1,1,0,7,2.8,1.1,6,4.0,6,9
1004,CSE,1,Hosteller,12-01-2025,6.5,4.0,8.1,2.1,38,1.7,3.6,1,0,6,1.0,3.8,5,9.0,7,7
1004,CSE,1,Hosteller,13-01-2025,5.6,3.2,8.2,3.3,0,2.7,2.1,1,0,14,2.3,0.3,8,9.0,7,7
1004,CSE,1,Hosteller,2025-01-14,5.7,7.6,5.2,2.5,82,3.3,0.7,0,1,13,1.5,2.6,9,4.0,10,6
1004,CSE,1,Hosteller,15/01/2025,6.8,3.1,9.0,2.5,18,2.8,2.4,2,0,4,1.3,2.6,4,8.0,7,6
1004,CSE,1,Hosteller,01/16/2025,5.2,5.7,8.2,3.8,35,3.2,1.3,0,1,5,2.4,3.1,6,4.0,7,6
1004,CSE,1,Hosteller,2025-01-17,4.8,2.3,5.4,3.1,38,2.7,1.4,1,0,13,1.6,2.6,7,8.0,8,6
1004,CSE,1,Hosteller,01/18/2025,5.9,6.2,5.9,2.1,41,4.1,2.1,2,0,4,3.9,3.2,9,6.0,8,8
1004,CSE,1,Hosteller,19/01/2025,6.5,4.0,5.8,0.0,34,2.8,3.1,1,1,13,1.5,2.2,9,3.0,5,6
1004,CSE,1,Hosteller,20-01-2025,7.4,5.4,7.0,2.8,38,5.9,1.6,0,1,13,1.3,1.0,8,5.0,5,8
1004,CSE,1,Hosteller,21/01/2025,6.8,9.5,8.4,2.1,43,0.5,2.4,1,2,7,0.5,0.6,3,6.0,7,8
1004,CSE,1,Hosteller,01/22/2025,5.2,5.7,6.0,0.0,45,3.5,2.8,1,2,5,1.4,0.0,6,,9,7
1004,CSE,1,Hosteller,23/01/2025,5.5,3.9,4.2,2.2,0,2.9,1.8,2,0,8,1.4,1.8,7,8.0,6,5
1004,CSE,1,Hosteller,01/24/2025,6.2,5.7,4.1,2.7,23,2.5,2.7,1,1,7,1.1,2.4,7,,8,5
1004,CSE,1,Hosteller,25-01-2025,6.5,2.1,7.4,2.6,0,4.0,2.6,1,1,13,2.8,2.0,9,4.0,5,6
1004,CSE,1,Hosteller,26-01-2025,4.6,4.9,9.2,2.6,12,3.8,2.3,2,0,11,1.8,2.3,7,5.0,6,10
1004,CSE,1,Hosteller,27/01/2025,6.6,5.6,4.7,2.9,16,4.1,1.6,1,0,9,1.8,1.8,4,7.0,7,8
1004,CSE,1,Hosteller,28/01/2025,5.8,10.0,8.7,1.3,34,2.6,1.0,1,0,3,2.1,2.6,7,4.0,8,7
1004,CSE,1,Hosteller,01/29/2025,8.1,5.6,6.3,3.3,20,2.6,1.5,0,1,0,2.0,2.2,8,5.0,4,4
1004,CSE,1,Hosteller,30/01/2025,6.3,2.6,6.0,0.8,7,4.5,2.3,0,0,11,0.5,1.5,6,4.0,7,6
1004,CSE,1,Hosteller,31/01/2025,6.8,3.0,5.0,4.4,46,3.7,0.8,2,4,11,1.7,3.7,10,6.0,7,8
1004,CSE,1,Hosteller,01-02-2025,5.8,3.7,6.5,1.3,27,5.1,0.0,3,0,6,1.3,2.1,8,4.0,7,6
1004,CSE,1,Hosteller,2025-02-02,4.7,6.8,10.4,4.2,4,4.7,2.6,0,2,7,1.1,0.9,9,5.0,10,7
1004,CSE,1,Hosteller,02/03/2025,,2.5,5.7,3.4,27,,1.5,2,1,2,1.2,3.5,9,,6,5
1004,CSE,1,Hosteller,2025-02-04,,2.0,8.8,2.9,37,,0.8,1,1,13,2.4,1.7,7,,8,10
1004,CSE,1,Hosteller,05/02/2025,7.4,9.5,7.1,2.0,29,0.5,4.3,0,1,13,1.3,0.4,3,9.0,4,9
1004,CSE,1,Hosteller,06/02/2025,6.1,6.7,5.7,2.4,31,3.9,1.4,4,2,1,1.5,0.1,10,2.0,4,4
1004,CSE,1,Hosteller,07-02-2025,7.9,4.5,3.5,3.4,49,4.3,1.6,1,0,0,2.2,2.5,8,4.0,9,10
1004,CSE,1,Hosteller,08-02-2025,8.6,5.2,7.0,0.8,26,2.3,2.5,2,0,6,2.6,3.1,7,6.0,6,7
1004,CSE,1,Hosteller,09/02/2025,6.1,2.3,3.8,3.7,30,3.3,1.5,2,0,1,2.2,1.7,6,6.0,9,7
1004,CSE,1,Hosteller,02/10/2025,5.0,4.1,7.2,0.9,34,3.7,1.8,2,0,12,2.5,2.0,5,6.0,9,10
1004,CSE,1,Hosteller,11/02/2025,,4.7,4.6,0.6,15,1.4,3.2,0,0,5,2.4,0.7,5,,6,8
1004,CSE,1,Hosteller,2025-02-12,6.8,4.6,6.8,3.0,9,3.6,0.9,2,0,10,1.6,1.9,5,9.0,6,8
1004,CSE,1,Hosteller,02/13/2025,5.7,1.7,7.6,1.1,21,3.1,1.7,0,1,13,1.4,1.0,7,6.0,7,6
1004,CSE,1,Hosteller,14/02/2025,7.2,5.3,6.1,4.5,41,2.8,1.4,0,1,13,0.9,3.0,6,6.0,7,7
1004,CSE,1,Hosteller,15/02/2025,6.2,5.8,6.7,5.5,12,4.3,1.4,1,1,5,1.6,5.1,7,3.0,5,7
1004,CSE,1,Hosteller,2025-02-16,6.4,4.5,7.6,4.0,19,3.3,1.2,0,1,13,0.4,3.4,5,9.0,4,9
1004,CSE,1,Hosteller,2025-02-17,3.9,5.3,6.5,1.9,2,5.0,1.9,2,1,9,0.9,1.9,9,4.0,8,4
1004,CSE,1,Hosteller,02/18/2025,,9.5,4.3,3.9,23,0.5,1.9,2,1,3,2.3,2.7,3,,6,6
1004,CSE,1,Hosteller,2025-02-19,7.6,3.0,7.3,2.8,0,2.6,2.1,1,1,3,1.9,1.4,8,7.0,8,5
1004,CSE,1,Hosteller,2025-02-20,7.0,2.9,10.4,3.3,43,3.1,1.2,2,1,6,1.7,1.2,5,5.0,7,8
1004,CSE,1,Hosteller,2025-02-21,5.8,3.7,3.0,1.8,7,2.9,1.2,1,0,12,2.0,2.2,5,,9,6
1004,CSE,1,Hosteller,22-02-2025,6.0,2.9,4.8,3.7,37,5.0,2.1,2,1,7,0.0,0.3,5,6.0,5,8
1004,CSE,1,Hosteller,02/23/2025,7.4,6.3,7.2,4.7,38,1.7,2.9,1,1,11,0.0,0.9,10,6.0,6,6
1004,CSE,1,Hosteller,2025-02-24,7.4,5.0,5.6,2.4,47,4.3,1.6,0,0,14,2.6,1.1,5,6.0,5,9
1004,CSE,1,Hosteller,02/25/2025,6.7,3.3,5.5,1.0,25,3.2,2.2,0,2,0,2.6,2.1,7,6.0,6,6
1004,CSE,1,Hosteller,2025-02-26,7.1,1.4,4.9,2.5,35,5.3,1.2,0,0,12,1.0,1.5,6,4.0,4,8
1004,CSE,1,Hosteller,02/27/2025,5.8,3.9,9.3,2.5,0,0.5,1.8,5,1,4,0.0,0.9,6,6.0,7,6
1004,CSE,1,Hosteller,28/02/2025,6.6,2.8,5.6,1.0,57,3.0,1.4,1,1,5,3.1,0.7,7,10.0,7,8
1004,CSE,1,Hosteller,01-03-2025,3.6,5.6,4.9,2.1,17,2.1,3.1,1,2,2,1.1,0.8,7,3.0,10,6
1004,CSE,1,Hosteller,02/03/2025,9.0,3.6,8.2,1.0,39,3.1,1.3,2,1,8,1.7,0.6,7,,5,7
1004,CSE,1,Hosteller,03-03-2025,6.5,2.9,8.3,2.6,52,2.7,1.4,2,0,9,1.1,0.0,6,5.0,4,7
1004,CSE,1,Hosteller,04-03-2025,7.7,5.5,5.6,3.6,49,3.5,1.2,1,0,2,0.0,0.5,8,2.0,6,7
1004,CSE,1,Hosteller,05/03/2025,,4.4,4.1,2.3,7,3.8,2.4,2,0,1,3.5,3.2,7,,6,9
1004,CSE,1,Hosteller,06-03-2025,4.7,7.6,5.7,1.8,0,3.1,1.8,3,0,9,3.1,3.6,9,4.0,8,5
1004,CSE,1,Hosteller,07-03-2025,8.6,5.3,6.0,2.2,51,6.0,2.2,3,2,7,2.9,0.6,7,,5,6
1004,CSE,1,Hosteller,08/03/2025,8.1,1.6,9.2,2.3,40,4.4,2.4,3,1,3,1.6,1.0,6,6.0,7,8
1004,CSE,1,Hosteller,03/09/2025,7.4,4.9,6.2,3.3,21,2.5,2.8,2,0,10,0.8,1.0,6,4.0,7,7
1004,CSE,1,Hosteller,03/10/2025,6.0,6.6,5.6,2.0,36,5.9,2.2,1,2,7,2.8,0.5,10,6.0,10,9
1004,CSE,1,Hosteller,2025-03-11,6.2,5.0,2.7,2.7,39,2.8,2.9,1,1,10,1.4,0.3,8,7.0,8,6
1004,CSE,1,Hosteller,12/03/2025,5.1,5.6,4.8,3.7,30,4.5,2.7,0,1,14,2.2,0.6,7,9.0,7,5
1004,CSE,1,Hosteller,03/13/2025,5.1,5.6,4.4,3.2,4,4.8,3.4,2,1,14,2.7,3.6,7,6.0,8,6
1004,CSE,1,Hosteller,14-03-2025,8.0,2.5,6.8,2.5,32,4.2,1.6,0,0,10,1.4,1.7,7,4.0,5,7
1004,CSE,1,Hosteller,15/03/2025,6.0,7.2,6.1,3.6,65,5.1,1.9,2,0,1,1.9,1.7,7,7.0,5,6
1004,CSE,1,Hosteller,03/16/2025,8.7,5.4,6.7,3.9,13,4.1,1.2,3,1,5,2.4,1.5,9,1.0,6,5
1004,CSE,1,Hosteller,17/03/2025,8.3,7.9,2.5,2.1,61,5.7,2.6,1,2,10,1.4,0.1,High,6.0,7,6
1004,CSE,1,Hosteller,03/18/2025,,6.5,4.6,3.6,0,,2.9,3,1,11,1.1,3.2,10,,9,1
1004,CSE,1,Hosteller,03/19/2025,5.9,4.6,6.2,2.6,40,3.6,0.9,0,1,7,0.9,0.3,9,5.0,6,4
1004,CSE,1,Hosteller,20/03/2025,6.6,3.4,6.7,1.5,64,4.3,1.5,3,2,3,0.8,1.3,9,10.0,3,7
1004,CSE,1,Hosteller,21/03/2025,5.8,7.2,7.7,4.3,24,0.8,2.0,0,2,13,1.9,2.3,8,6.0,8,5
1004,CSE,1,Hosteller,22-03-2025,5.7,6.7,2.8,2.4,41,1.9,1.5,1,2,1,0.0,3.0,9,6.0,7,5
1004,CSE,1,Hosteller,03/23/2025,8.3,5.4,6.2,3.2,10,3.5,0.6,2,2,6,1.5,0.8,9,3.0,3,8
1004,CSE,1,Hosteller,03/24/2025,6.2,4.6,7.1,2.4,19,4.8,1.8,1,0,9,2.0,1.1,9,5.0,5,10
1004,CSE,1,Hosteller,03/25/2025,6.7,5.5,4.8,1.9,42,1.4,2.1,3,0,11,2.0,4.2,8,9.0,7,6
1004,CSE,1,Hosteller,26/03/2025,4.2,6.7,2.7,0.0,35,3.7,1.6,2,3,0,1.4,2.3,10,4.0,10,3
1004,CSE,1,Hosteller,2025-03-27,8.0,6.3,1.3,1.3,36,3.9,2.3,1,1,4,1.6,1.0,10,4.0,3,6
1004,CSE,1,Hosteller,2025-03-28,8.9,7.6,4.7,2.5,67,2.1,0.4,0,0,9,1.8,2.2,8,4.0,6,9
1004,CSE,1,Hosteller,29/03/2025,4.9,7.7,3.8,1.1,67,1.1,1.5,3,0,14,1.7,1.4,9,3.0,7,4
1004,CSE,1,Hosteller,03/30/2025,3.6,5.6,5.4,2.0,54,5.3,1.5,1,0,13,0.0,1.7,7,7.0,8,6
1004,CSE,1,Hosteller,31-03-2025,5.3,4.1,8.5,3.4,65,4.7,0.8,0,1,12,2.2,0.2,4,6.0,10,7
1005,MECH,2,Hosteller,01/01/2025,,3.9,5.5,3.7,2,,2.2,1,1,9,2.5,2.1,9,,9,2
1005,MECH,2,Hosteller,02-01-2025,7.9,2.9,5.2,2.6,0,6.0,1.1,2,1,3,0.0,1.0,9,6.0,5,6
1005,MECH,2,Hosteller,01/03/2025,7.2,8.1,6.3,1.5,27,4.4,2.6,3,0,9,0.0,3.4,9,6.0,5,5
1005,MECH,2,Hosteller,04-01-2025,3.5,7.5,6.9,4.3,0,5.4,3.6,1,0,10,1.2,1.7,9,5.0,10,8
1005,MECH,2,Hosteller,2025-01-05,5.1,1.4,3.5,2.3,32,2.5,2.4,2,1,10,1.0,1.2,10,7.0,7,4
1005,MECH,2,Hosteller,2025-01-06,6.7,6.0,8.4,3.2,18,5.0,1.8,1,1,14,2.2,0.0,8,6.0,6,9
1005,MECH,2,Hosteller,07/01/2025,6.8,5.4,4.0,4.0,69,4.1,3.1,1,0,4,0.9,2.6,8,6.0,8,5
1005,MECH,2,Hosteller,01/08/2025,,4.0,7.3,1.6,41,,2.7,0,0,0,0.1,1.5,3,,7,9
1005,MECH,2,Hosteller,09-01-2025,5.0,4.9,6.3,5.1,45,4.0,2.5,2,0,11,1.4,2.0,7,6.0,7,7
1005,MECH,2,Hosteller,01/10/2025,6.0,3.2,2.2,1.9,19,3.7,3.4,0,0,1,0.8,2.3,6,7.0,8,8
1005,MECH,2,Hosteller,11/01/2025,6.1,8.2,5.3,2.9,55,4.3,0.0,1,2,5,1.5,2.5,10,9.0,8,8
1005,MECH,2,Hosteller,12-01-2025,7.3,4.6,7.4,2.4,77,3.8,1.6,1,0,2,1.2,2.7,8,9.0,6,5
1005,MECH,2,Hosteller,01/13/2025,5.1,6.8,7.5,4.3,21,3.3,1.8,3,0,2,1.0,1.8,6,7.0,9,7
1005,MECH,2,Hosteller,01/14/2025,6.6,4.2,4.3,2.9,44,1.8,1.9,0,1,8,2.2,2.4,8/10,,5,6
1005,MECH,2,Hosteller,15-01-2025,7.2,3.2,5.3,0.6,6,4.0,1.1,1,1,13,2.6,0.4,6,7.0,4,8
1005,MECH,2,Hosteller,16/01/2025,4.9,4.1,4.5,3.9,55,1.3,2.5,1,1,4,0.5,3.0,5,7.0,6,7
1005,MECH,2,Hosteller,01/17/2025,3.0,6.6,1.7,1.7,56,6.0,1.5,2,1,12,0.1,1.2,7,5.0,10,8
1005,MECH,2,Hosteller,01/18/2025,5.3,4.7,2.9,2.9,47,1.6,0.6,2,2,11,0.6,2.2,8,5.0,6,7
1005,MECH,2,Hosteller,2025-01-19,6.3,2.3,9.2,3.9,49,3.0,0.4,0,1,12,3.5,3.3,7,8.0,5,7
1005,MECH,2,Hosteller,2025-01-20,7.4,4.4,2.2,0.6,0,2.7,1.5,0,0,7,0.0,3.2,4,9.0,4,7
1005,MECH,2,Hosteller,21-01-2025,9.0,5.5,9.2,1.3,73,0.7,1.4,1,0,2,2.1,2.1,5,10.0,4,9
1005,MECH,2,Hosteller,22/01/2025,6.5,4.3,9.8,3.4,23,1.4,2.1,0,1,13,1.0,3.5,8,2.0,6,8
