student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score,sleep_deficit,workload_index,distraction_ratio,recovery_balance,deadline_pressure_score,sleep_deficit_scaled,workload_index_scaled,distraction_ratio_scaled,recovery_balance_scaled,deadline_pressure_scaled,attendance_scaled,motivation_scaled,fatigue_scaled,stress_scaled,mood_scaled,productivity_score,burnout_risk_score,burnout_category,burnout_level_detailed,primary_trigger,suggested_action,academic_performance_index
1001,ECE,1,Day Scholar,2025-03-14,7.4,6.7,5.5,3.3,26,4.3,1.8,1,0,6,0.5,2.1,9.0,3.0,8,4,0.6,4.0,0.6,4.19,4,11.999999999999993,19.578554281141642,60.0,66.57894736842105,25.0,71.66666666666667,33.33333333333333,77.77777777777779,88.88888888888889,22.22222222222222,28.66,36.26,Low,Low,,,23.21
1001,ECE,1,Day Scholar,2025-03-15,7.7,3.9,5.6,3.5,10,3.7,0.7,1,1,3,1.5,2.5,7.0,5.0,7,7,0.3,5.4,0.62,4.04,7,5.9999999999999964,26.993865030674847,62.5,62.63157894736842,62.5,61.66666666666667,66.66666666666666,66.66666666666666,66.66666666666666,44.44444444444444,27.32,33.36,Low,Low,,,28.31
1001,ECE,1,Day Scholar,2025-03-16,6.7,6.6,6.1,2.8,15,2.5,0.7,3,1,6,3.2,1.6,10.0,3.0,6,6,1.3,9.28,0.46,3.57,4,25.999999999999996,47.71939183782343,45.90163934426229,50.131578947368425,25.0,41.66666666666667,55.55555555555556,55.55555555555556,100.0,22.22222222222222,25.39,41.99,Moderate,Moderate,,,20.66
1001,ECE,1,Day Scholar,2025-03-17,9.0,4.4,6.6,3.6,38,3.2,1.7,0,2,13,0.9,0.4,7.0,8.0,8,5,0.0,5.54,0.55,5.03,2,0.0,27.74073086156309,54.545454545454554,88.6842105263158,0.0,53.333333333333336,44.44444444444444,77.77777777777779,66.66666666666666,77.77777777777779,25.95,23.6,Low,Low,,,21.17
1001,ECE,1,Day Scholar,2025-03-18,8.7,5.5,7.1,4.8,22,3.2,1.3,1,0,7,0.5,1.1,7.0,8.0,4,8,0.0,3.44,0.68,4.72,4,0.0,16.59109095758869,67.6056338028169,80.52631578947368,25.0,53.333333333333336,77.77777777777779,33.33333333333333,66.66666666666666,77.77777777777779,36.93,18.9,Low,Very Low,,,36.59
1001,ECE,1,Day Scholar,2025-03-19,6.6,7.4,10.2,1.4,5,4.5,3.4,2,2,5,0.5,2.6,8.0,5.0,7,9,1.4,9.82,0.14,4.0,7,28.000000000000007,50.573486263003474,13.725490196078432,61.71052631578947,62.5,75.0,88.88888888888889,66.66666666666666,77.77777777777779,44.44444444444444,42.52,39.26,Low,Low,,,40.82
1001,ECE,1,Day Scholar,2025-03-20,8.2,4.3,4.9,1.1,31,4.7,1.9,1,1,12,2.7,2.5,8.0,5.0,3,5,0.0,5.7,0.22,4.64,2,0.0,28.594291811149645,22.448979591836736,78.28947368421052,0.0,78.33333333333333,44.44444444444444,22.22222222222222,77.77777777777779,44.44444444444444,37.27,17.0,Low,Very Low,,,37.6
1001,ECE,1,Day Scholar,2025-03-21,6.2,6.7,7.4,1.8,0,6.0,0.9,5,1,13,1.1,3.2,10.0,4.0,8,6,1.8,12.32,0.24,3.28,2,36.0,63.91037610029341,24.324324324324323,42.631578947368425,0.0,100.0,55.55555555555556,77.77777777777779,100.0,33.33333333333333,34.48,45.66,Moderate,Moderate,,,35.84
1001,ECE,1,Day Scholar,2025-03-22,5.0,5.9,3.9,3.9,31,3.8,1.6,5,1,8,1.7,1.5,8.0,6.0,9,7,3.0,11.82,1.0,2.98,4,60.0,61.29634569218459,100.0,34.60526315789474,25.0,63.33333333333333,66.66666666666666,88.88888888888889,77.77777777777779,55.55555555555556,19.49,54.74,Moderate,Moderate,,,21.63
1001,ECE,1,Day Scholar,2025-03-23,5.7,1.3,6.6,3.1,14,4.3,0.8,1,0,7,1.3,3.5,6.0,6.0,6,6,2.3,2.78,0.47,3.08,4,46.0,13.070152040544148,46.96969696969697,37.368421052631575,25.0,71.66666666666667,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,22.09,30.4,Low,Low,,,28.16
1001,ECE,1,Day Scholar,2025-03-24,6.0,6.8,6.3,2.8,38,5.3,2.6,2,2,4,0.0,0.6,7.0,5.0,8,8,2.0,9.16,0.44,3.71,7,40.0,47.0792211256335,44.44444444444444,53.94736842105263,62.5,88.33333333333333,77.77777777777779,77.77777777777779,66.66666666666666,44.44444444444444,37.6,43.38,Moderate,Moderate,,,38.68
1001,ECE,1,Day Scholar,2025-03-25,3.1,5.5,6.8,1.0,33,3.5,2.3,0,1,7,0.3,1.9,9.0,4.0,9,3,4.9,4.07,0.15,2.17,4,98.00000000000001,19.951987196585755,14.705882352941178,13.552631578947361,25.0,58.333333333333336,22.22222222222222,88.88888888888889,88.88888888888889,33.33333333333333,16.32,52.78,Moderate,Moderate,,,10.57
1001,ECE,1,Day Scholar,2025-03-26,5.4,2.4,6.6,3.0,52,1.8,0.5,1,2,6,1.1,2.7,8.0,5.0,9,8,2.6,6.92,0.45,3.06,4,51.99999999999999,35.15604161109629,45.45454545454546,36.842105263157904,25.0,30.0,77.77777777777779,88.88888888888889,77.77777777777779,44.44444444444444,14.94,45.21,Moderate,Moderate,,,14.87
1001,ECE,1,Day Scholar,2025-03-27,5.5,7.4,4.6,4.6,32,3.0,1.9,0,0,10,0.2,0.8,9.0,6.0,7,5,2.5,2.41,1.0,3.29,4,50.0,11.069618564950655,100.0,42.89473684210526,25.0,50.0,44.44444444444444,66.66666666666666,88.88888888888889,55.55555555555556,22.56,43.01,Moderate,Moderate,,,18.32
1001,ECE,1,Day Scholar,2025-03-28,8.0,7.8,8.0,1.9,1,5.8,1.5,4,2,11,1.2,2.0,10.0,5.0,8,7,0.0,12.92,0.24,4.3,2,0.0,67.13790344091758,23.75,69.60526315789473,0.0,96.66666666666667,66.66666666666666,77.77777777777779,100.0,44.44444444444444,41.7,37.3,Low,Low,,,40.59
1001,ECE,1,Day Scholar,2025-03-29,7.9,5.9,4.3,1.5,0,6.0,0.9,2,0,13,1.8,2.8,9.0,5.0,5,6,0.1,5.6,0.35,4.13,2,1.9999999999999927,28.087489997332625,34.883720930232556,64.99999999999999,0.0,100.0,55.55555555555556,44.44444444444444,88.88888888888889,44.44444444444444,41.37,25.09,Low,Low,,,43.64
1001,ECE,1,Day Scholar,2025-03-30,6.5,9.4,7.0,3.7,43,5.3,1.9,2,0,14,0.2,2.3,8.0,6.0,7,8,1.5,6.31,0.53,3.84,2,30.0,31.875166711122972,52.85714285714286,57.49999999999999,0.0,88.33333333333333,77.77777777777779,66.66666666666666,77.77777777777779,55.55555555555556,44.4,33.27,Low,Low,,,43.18
1001,ECE,1,Day Scholar,2025-03-31,6.5,7.1,9.4,3.1,82,4.3,0.4,4,1,9,2.3,0.9,10.0,3.0,7,7,1.5,10.66,0.33,3.74,4,30.0,55.05468124833289,32.97872340425532,54.736842105263165,25.0,71.66666666666667,66.66666666666666,66.66666666666666,100.0,22.22222222222222,34.4,44.22,Moderate,Moderate,,,32.2
1002,MECH,2,Hosteller,2025-01-01,7.4,7.1,5.0,1.5,35,5.7,0.6,0,0,14,0.4,1.2,4.0,5.0,7,8,0.6,2.43,0.3,4.0,2,11.999999999999993,11.176313683648974,30.0,61.44736842105263,0.0,95.0,77.77777777777779,66.66666666666666,33.33333333333333,44.44444444444444,45.38,16.42,Low,Very Low,,,46.88
1002,MECH,2,Hosteller,2025-01-02,8.4,7.5,4.5,4.2,18,3.8,1.1,2,1,9,3.6,3.4,10.0,4.0,6,7,0.0,8.47,0.93,4.51,4,0.0,43.39823953054148,93.33333333333333,74.99999999999999,25.0,63.33333333333333,66.66666666666666,55.55555555555556,100.0,33.33333333333333,33.61,38.13,Low,Low,,,31.56
1002,MECH,2,Hosteller,2025-03-01,5.4,4.5,5.7,2.3,43,4.9,1.9,1,0,1,3.0,1.2,6.0,7.0,8,5,2.6,3.54,0.4,3.3,10,51.99999999999999,17.09789277140571,40.35087719298245,43.02631578947368,100.0,81.66666666666667,44.44444444444444,77.77777777777779,55.55555555555556,66.66666666666666,26.83,41.58,Moderate,Moderate,,,26.76
1002,MECH,2,Hosteller,2025-04-01,7.2,7.9,3.8,2.4,35,5.2,1.6,1,1,2,0.1,0.8,8.0,6.0,8,4,0.8,6.04,0.63,4.1,10,15.999999999999998,30.461456388370234,63.1578947368421,64.07894736842104,100.0,86.66666666666667,33.33333333333333,77.77777777777779,77.77777777777779,55.55555555555556,32.47,42.74,Moderate,Moderate,,,27.64
1002,MECH,2,Hosteller,2025-01-05,7.8,4.1,5.3,3.3,26,5.6,0.9,0,1,2,1.4,3.9,6.0,5.0,4,8,0.2,4.22,0.62,4.21,10,4.0000000000000036,20.725526807148576,62.264150943396224,67.10526315789474,100.0,93.33333333333333,77.77777777777779,33.33333333333333,55.55555555555556,44.44444444444444,40.48,27.83,Low,Low,,,46.94
1002,MECH,2,Hosteller,2025-06-01,6.5,5.9,8.5,2.7,25,3.439635252554188,1.1,1,0,4,1.2,3.8,6.0,6.0,6,7,1.5,4.21,0.32,3.6,7,30.0,20.672179247799416,31.764705882352946,50.92105263157896,62.5,57.327254209236465,66.66666666666666,55.55555555555556,55.55555555555556,55.55555555555556,32.38,30.35,Low,Low,,,30.41
1002,MECH,2,Hosteller,2025-01-07,6.5,2.7,6.5,2.9,44,3.6,1.7,0,2,5,0.9,0.9,8.0,6.0,6,10,1.5,5.12,0.45,3.81,7,30.0,25.553480928247534,44.61538461538461,56.57894736842104,62.5,60.0,100.0,55.55555555555556,77.77777777777779,55.55555555555556,32.52,36.15,Low,Low,,,37.21
1002,MECH,2,Hosteller,2025-01-08,7.0,3.0,5.4,2.3,19,4.4,1.4,2,2,7,1.9,4.1,8.0,6.0,4,5,1.0,9.0,0.43,3.88,4,20.0,46.25233395572152,42.59259259259259,58.28947368421053,25.0,73.33333333333334,44.44444444444444,33.33333333333333,77.77777777777779,55.55555555555556,26.93,30.16,Low,Low,,,30.3
1002,MECH,2,Hosteller,2025-09-01,5.9,8.1,9.5,1.6,15,3.6,2.9,1,1,5,1.6,1.3,8.0,2.0,10,5,2.1,6.43,0.17,3.61,7,41.99999999999999,32.515337423312886,16.842105263157894,51.1842105263158,62.5,60.0,44.44444444444444,100.0,77.77777777777779,11.11111111111111,28.9,46.85,Moderate,Moderate,,,19.32
1002,MECH,2,Hosteller,2025-10-01,6.6,3.9,7.0,3.2,29,3.4,1.2,2,0,4,2.5,2.7,9.0,6.0,5,3,1.4,5.08,0.46,3.68,7,28.000000000000007,25.340090690850896,45.714285714285715,53.289473684210535,62.5,56.666666666666664,22.22222222222222,44.44444444444444,88.88888888888889,55.55555555555556,20.6,36.57,Low,Low,,,17.72
1002,MECH,2,Hosteller,2025-01-11,7.0,7.0,8.4,3.4,45,3.2,0.8,2,2,4,1.6,1.5,9.0,5.0,7,7,1.0,9.64,0.4,3.88,7,20.0,49.63990397439318,40.476190476190474,58.55263157894738,62.5,53.333333333333336,66.66666666666666,66.66666666666666,88.88888888888889,44.44444444444444,30.9,42.37,Moderate,Moderate,,,26.58
1002,MECH,2,Hosteller,2025-01-12,6.5,3.2,6.4,3.0,34,3.439635252554188,1.8,3,0,7,1.3,3.2,9.0,6.0,10,7,1.5,6.3,0.47,3.78,4,30.0,31.79514537209923,46.875,55.78947368421052,25.0,57.327254209236465,66.66666666666666,100.0,88.88888888888889,55.55555555555556,21.72,42.97,Moderate,Moderate,,,20.97
1002,MECH,2,Hosteller,2025-01-13,6.8,9.5,6.7,2.4,33,0.5,1.0,2,0,11,2.6,3.5,3.0,8.0,5,6,1.2,6.94,0.36,3.76,2,24.000000000000004,35.236062950120036,35.82089552238806,55.39473684210526,0.0,8.333333333333332,55.55555555555556,44.44444444444444,22.22222222222222,77.77777777777779,27.62,15.82,Low,Very Low,,,16.83
1002,MECH,2,Hosteller,2025-01-14,7.2,4.1,5.3,2.3,11,5.9,1.5,2,1,5,1.5,2.2,8.0,4.0,10,9,0.8,6.9,0.43,3.96,7,15.999999999999998,34.99599893304882,43.39622641509433,60.39473684210528,62.5,98.33333333333334,88.88888888888889,100.0,77.77777777777779,33.33333333333333,36.32,43.1,Moderate,Moderate,,,40.76
1002,MECH,2,Hosteller,2025-01-15,6.0,5.4,5.0,3.7,57,5.0,0.3,0,0,10,1.6,3.2,4.0,5.0,8,9,2.0,2.5,0.74,3.34,4,40.0,11.549746599093092,74.0,44.3421052631579,25.0,83.33333333333334,88.88888888888889,77.77777777777779,33.33333333333333,44.44444444444444,34.71,30.41,Low,Low,,,39.94
1002,MECH,2,Hosteller,2025-01-16,7.6,5.0,7.3,1.6,33,0.9,0.0,2,1,12,1.0,2.0,8.0,5.0,6,7,0.4,7.05,0.22,3.96,2,8.000000000000007,35.822886102960794,21.917808219178085,60.6578947368421,0.0,15.0,66.66666666666666,55.55555555555556,77.77777777777779,44.44444444444444,23.45,26.21,Low,Low,,,17.11
1002,MECH,2,Hosteller,2025-01-17,7.2,4.0,7.5,3.5,11,5.1,1.4,1,1,12,2.3,1.9,7.0,7.0,6,7,0.8,5.42,0.47,3.94,2,15.999999999999998,27.15390770872233,46.666666666666664,59.86842105263158,0.0,85.0,66.66666666666666,55.55555555555556,66.66666666666666,66.66666666666666,34.12,24.9,Low,Low,,,38.48
1002,MECH,2,Hosteller,2025-01-18,6.5,2.6,3.9,3.9,64,3.439635252554188,1.7,1,3,3,0.6,2.4,10.0,6.0,9,6,1.5,8.85,1.0,3.91,7,30.0,45.42544678580955,100.0,59.210526315789465,62.5,57.327254209236465,55.55555555555556,88.88888888888889,100.0,55.55555555555556,15.05,53.33,Moderate,Moderate,,,16.49
1002,MECH,2,Hosteller,2025-01-19,3.0,5.7,4.7,0.6,40,5.6,1.7,2,1,13,2.5,1.0,8.0,6.0,10,3,5.0,7.28,0.13,2.04,2,100.0,37.076553747666054,12.76595744680851,9.999999999999998,0.0,93.33333333333333,22.22222222222222,100.0,77.77777777777779,55.55555555555556,21.0,51.93,Moderate,Moderate,,,19.93
1002,MECH,2,Hosteller,2025-01-20,6.7,7.2,7.2,5.5,32,3.3,1.7,1,0,9,1.1,1.3,5.0,8.0,7,5,1.3,4.08,0.76,3.85,4,25.999999999999996,20.00533475593492,76.38888888888889,57.631578947368425,25.0,54.99999999999999,44.44444444444444,66.66666666666666,44.44444444444444,77.77777777777779,26.67,27.29,Low,Low,,,22.58
1002,MECH,2,Hosteller,2025-01-21,6.6,1.9,5.4,1.9,36,5.5,0.3,2,1,3,1.6,2.2,4.0,7.0,6,9,1.4,6.25,0.35,3.54,7,28.000000000000007,31.555081355028015,35.18518518518518,49.473684210526315,62.5,91.66666666666666,88.88888888888889,55.55555555555556,33.33333333333333,66.66666666666666,34.66,27.14,Low,Low,,,44.56
1002,MECH,2,Hosteller,2025-01-22,5.7,2.0,2.3,2.3,26,4.7,3.0,1,2,7,1.0,2.3,10.0,3.0,8,6,2.3,6.71,1.0,3.58,4,46.0,34.00906908508936,100.0,50.526315789473685,25.0,78.33333333333333,55.55555555555556,77.77777777777779,100.0,22.22222222222222,18.75,51.05,Moderate,Moderate,,,24.38
1002,MECH,2,Hosteller,2025-01-23,3.7,3.2,5.6,1.6,27,3.6,1.6,3,1,9,0.8,2.9,8.0,4.0,10,7,4.3,8.16,0.29,2.3,4,86.0,41.744465190717534,28.571428571428577,16.973684210526304,25.0,60.0,66.66666666666666,100.0,77.77777777777779,33.33333333333333,17.2,54.62,Moderate,Moderate,,,18.89
1002,MECH,2,Hosteller,2025-01-24,7.0,2.4,6.2,2.8,25,3.3,0.3,1,0,7,0.0,2.9,7.0,7.0,7,7,1.0,2.8,0.45,3.68,4,20.0,13.150173379567887,45.16129032258064,53.289473684210535,25.0,54.99999999999999,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,24.19,28.02,Low,Low,,,26.08
1002,MECH,2,Hosteller,2025-01-25,8.9,3.2,4.1,1.5,24,5.7,2.2,3,1,12,2.0,3.8,9.0,5.0,3,9,0.0,8.52,0.37,5.01,2,0.0,43.664977327287275,36.585365853658544,88.15789473684212,0.0,95.0,88.88888888888889,22.22222222222222,88.88888888888889,44.44444444444444,45.88,21.97,Low,Low,,,53.17
1002,MECH,2,Hosteller,2025-01-26,4.9,2.8,5.1,2.9,26,1.4,2.8,0,0,2,2.6,0.8,3.0,6.0,9,10,3.1,1.39,0.57,3.14,10,61.999999999999986,5.628167511336358,56.86274509803921,38.94736842105263,100.0,23.333333333333332,100.0,88.88888888888889,22.22222222222222,55.55555555555556,19.81,38.76,Low,Low,,,20.0
1002,MECH,2,Hosteller,2025-01-27,6.4,2.4,6.0,2.2,27,4.1,0.9,0,1,12,1.1,2.7,6.0,8.0,7,7,1.6,3.42,0.37,3.52,2,31.999999999999996,16.48439583889037,36.66666666666667,48.81578947368423,0.0,68.33333333333333,66.66666666666666,66.66666666666666,55.55555555555556,77.77777777777779,26.64,24.99,Low,Low,,,30.57
1002,MECH,2,Hosteller,2025-01-28,7.0,4.3,6.9,0.9,7,1.7,1.9,2,1,4,0.4,1.1,6.0,7.0,5,7,1.0,6.57,0.13,3.92,7,20.0,33.262203254201125,13.043478260869565,59.3421052631579,62.5,28.333333333333332,66.66666666666666,44.44444444444444,55.55555555555556,66.66666666666666,26.64,26.16,Low,Low,,,22.68
1002,MECH,2,Hosteller,2025-01-29,7.7,1.2,5.7,1.5,25,6.0,2.0,2,0,9,2.4,2.1,5.0,8.0,2,8,0.3,4.14,0.26,4.38,4,5.9999999999999964,20.2987463323553,26.31578947368421,71.44736842105263,25.0,100.0,77.77777777777779,11.11111111111111,44.44444444444444,77.77777777777779,42.28,9.94,Low,Very Low,,,53.25
1002,MECH,2,Hosteller,2025-01-30,6.5,3.8,6.6,2.0,47,3.3,0.9,3,0,14,0.6,1.4,6.0,6.0,6,4,1.5,6.01,0.3,3.66,2,30.0,30.274739930648174,30.303030303030305,52.76315789473684,0.0,54.99999999999999,33.33333333333333,55.55555555555556,55.55555555555556,55.55555555555556,21.78,25.37,Low,Low,,,19.95
1002,MECH,2,Hosteller,2025-01-31,7.9,4.9,5.9,3.1,40,4.5,2.2,0,0,9,1.6,1.9,8.0,7.0,6,2,0.1,2.09,0.53,4.59,4,1.9999999999999927,9.36249666577754,52.542372881355924,77.10526315789475,25.0,75.0,11.11111111111111,55.55555555555556,77.77777777777779,66.66666666666666,27.13,23.48,Low,Low,,,22.57
1002,MECH,2,Hosteller,2025-02-01,6.8,4.5,5.2,4.1,48,2.3,2.1,1,1,6,2.5,2.7,8.0,6.0,7,5,1.2,5.76,0.79,4.06,4,24.000000000000004,28.96772472659376,78.84615384615384,63.15789473684209,25.0,38.33333333333333,44.44444444444444,66.66666666666666,77.77777777777779,55.55555555555556,18.39,35.91,Low,Low,,,14.65
1002,MECH,2,Hosteller,2025-02-02,7.5,5.9,8.4,3.6,37,5.1,1.8,0,0,1,0.6,1.4,6.0,4.0,5,7,0.5,2.14,0.43,4.3,10,10.0,9.629234462523343,42.857142857142854,69.34210526315789,100.0,85.0,66.66666666666666,44.44444444444444,55.55555555555556,33.33333333333333,41.67,27.68,Low,Low,,,41.96
1002,MECH,2,Hosteller,2025-02-03,6.8,4.5,4.4,3.6,48,1.1,1.2,0,0,1,2.3,1.9,6.0,5.0,3,7,1.2,2.07,0.82,3.88,10,24.000000000000004,9.2824753267538,81.81818181818181,58.42105263157894,100.0,18.333333333333336,66.66666666666666,22.22222222222222,55.55555555555556,44.44444444444444,23.26,29.88,Low,Low,,,20.85
1002,MECH,2,Hosteller,2025-02-04,6.6,5.0,8.7,1.2,0,3.8,3.2,0,1,13,2.7,3.0,8.0,3.0,7,9,1.4,4.5,0.14,3.94,2,28.000000000000007,22.24593224859963,13.793103448275861,60.0,0.0,63.33333333333333,88.88888888888889,66.66666666666666,77.77777777777779,22.22222222222222,37.51,29.73,Low,Low,,,37.1
1002,MECH,2,Hosteller,2025-02-05,6.6,3.2,7.8,0.6,29,4.0,1.0,0,1,12,1.5,2.1,6.0,5.0,6,8,1.4,3.6,0.08,3.64,2,28.000000000000007,17.44465190717525,7.6923076923076925,52.23684210526316,0.0,66.66666666666666,77.77777777777779,55.55555555555556,55.55555555555556,44.44444444444444,33.64,21.77,Low,Low,,,36.27
1002,MECH,2,Hosteller,2025-06-02,5.6,4.0,3.3,1.8,20,4.8,2.0,2,1,5,1.7,2.0,10.0,5.0,9,4,2.4,6.86,0.55,3.3,7,48.00000000000001,34.78260869565218,54.545454545454554,43.1578947368421,62.5,80.0,33.33333333333333,88.88888888888889,100.0,44.44444444444444,20.12,52.89,Moderate,Moderate,,,19.53
1002,MECH,2,Hosteller,2025-02-07,5.4,4.8,6.1,1.5,51,3.8,1.6,1,0,10,1.5,2.8,4.0,6.0,4,7,2.6,3.72,0.25,3.28,4,51.99999999999999,18.084822619365166,24.590163934426233,42.50000000000001,25.0,63.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,55.55555555555556,33.28,22.02,Low,Low,,,35.28
1002,MECH,2,Hosteller,2025-02-08,5.8,4.2,5.1,4.5,36,4.0,2.3,2,1,1,0.4,1.3,7.0,7.0,9,8,2.2,6.58,0.88,3.54,10,44.00000000000001,33.31555081355029,88.23529411764707,49.473684210526315,100.0,66.66666666666666,77.77777777777779,88.88888888888889,66.66666666666666,66.66666666666666,24.17,50.13,Moderate,Moderate,,,26.78
1002,MECH,2,Hosteller,2025-09-02,4.7,7.3,4.5,3.0,27,2.2,0.7,0,0,0,0.0,2.2,5.0,3.0,7,7,3.3,2.63,0.67,2.62,10,65.99999999999999,12.24326487063217,66.66666666666666,25.39473684210526,100.0,36.66666666666667,66.66666666666666,66.66666666666666,44.44444444444444,22.22222222222222,23.67,44.93,Moderate,Moderate,,,19.62
1002,MECH,2,Hosteller,2025-10-02,7.5,0.2,5.8,2.8,40,3.4,3.4,1,1,13,1.7,1.8,6.0,3.0,6,6,0.5,4.18,0.48,4.63,2,10.0,20.485462790077356,48.275862068965516,78.15789473684211,0.0,56.666666666666664,55.55555555555556,55.55555555555556,55.55555555555556,22.22222222222222,22.57,21.48,Low,Low,,,25.47
1002,MECH,2,Hosteller,2025-11-02,6.5,6.3,3.3,3.3,43,0.1,1.1,1,0,1,1.4,0.3,7.0,6.0,9,6,1.5,3.66,1.0,3.68,10,30.0,17.738063483595628,100.0,53.289473684210535,100.0,1.6666666666666667,55.55555555555556,88.88888888888889,66.66666666666666,55.55555555555556,11.75,46.45,Moderate,Moderate,,,2.1
1002,MECH,2,Hosteller,2025-12-02,4.9,3.4,5.2,2.4,55,4.3,0.9,2,1,5,1.7,2.8,7.0,7.0,7,4,3.1,6.84,0.46,2.9,7,61.999999999999986,34.67591357695386,46.15384615384615,32.76315789473684,62.5,71.66666666666667,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,18.69,44.08,Moderate,Moderate,,,20.05
1002,MECH,2,Hosteller,2025-02-13,7.3,2.5,5.7,2.8,41,3.5,0.5,1,0,11,1.3,3.6,3.0,7.0,7,6,0.7,3.16,0.49,3.96,2,14.000000000000004,15.097359295812218,49.122807017543856,60.39473684210527,0.0,58.333333333333336,55.55555555555556,66.66666666666666,22.22222222222222,66.66666666666666,23.66,15.67,Low,Very Low,,,25.74
1002,MECH,2,Hosteller,2025-02-14,5.9,5.6,2.8,2.8,70,1.5,2.0,1,4,6,0.8,2.0,8.0,8.0,6,7,2.1,11.7,1.0,3.7,4,41.99999999999999,60.62950120032009,100.0,53.68421052631579,25.0,25.0,66.66666666666666,55.55555555555556,77.77777777777779,77.77777777777779,17.52,43.6,Moderate,Moderate,,,15.8
1002,MECH,2,Hosteller,2025-02-15,6.5,4.9,3.6,2.8,61,3.439635252554188,1.6,0,1,11,2.4,1.6,6.0,6.0,6,6,1.5,4.15,0.78,3.88,2,30.0,20.35209389170446,77.77777777777777,58.289473684210535,0.0,57.327254209236465,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,25.99,27.14,Low,Low,,,26.27
1002,MECH,2,Hosteller,2025-02-16,9.0,4.1,5.3,2.0,44,3.2,1.3,2,2,9,2.8,1.3,10.0,4.0,1,7,0.0,8.91,0.38,4.98,4,0.0,45.74553214190451,37.735849056603776,87.36842105263156,25.0,53.333333333333336,66.66666666666666,0.0,100.0,33.33333333333333,37.07,24.18,Low,Low,,,37.22
1002,MECH,2,Hosteller,2025-02-17,7.4,4.5,4.1,2.3,43,3.7,2.3,1,1,7,0.6,0.6,7.0,8.0,7,7,0.6,5.06,0.56,4.38,4,11.999999999999993,25.206721792478,56.09756097560976,71.44736842105263,25.0,61.66666666666667,66.66666666666666,66.66666666666666,66.66666666666666,77.77777777777779,30.38,27.46,Low,Low,,,29.97
1002,MECH,2,Hosteller,2025-02-18,4.6,4.5,3.5,3.2,47,2.9,0.0,2,2,13,1.7,0.1,9.0,6.0,7,6,3.4,8.62,0.91,2.53,2,68.0,44.22512670045345,91.42857142857143,23.02631578947367,0.0,48.333333333333336,55.55555555555556,66.66666666666666,88.88888888888889,55.55555555555556,14.29,49.77,Moderate,Moderate,,,16.55
1002,MECH,2,Hosteller,2025-02-19,5.9,3.3,6.1,1.5,8,4.5,0.9,2,0,5,2.7,1.0,6.0,5.0,7,8,2.1,4.6,0.25,3.17,7,41.99999999999999,22.72606028274207,24.590163934426233,39.736842105263165,62.5,75.0,77.77777777777779,66.66666666666666,55.55555555555556,44.44444444444444,30.79,35.37,Low,Low,,,34.88
1002,MECH,2,Hosteller,2025-02-20,5.7,7.1,9.5,4.0,31,2.3,1.1,3,0,13,2.0,0.4,10.0,4.0,9,7,2.3,7.01,0.42,3.22,2,46.0,35.609495865564156,42.10526315789473,41.18421052631579,0.0,38.33333333333333,66.66666666666666,88.88888888888889,100.0,33.33333333333333,24.11,46.15,Moderate,Moderate,,,17.85
1002,MECH,2,Hosteller,2025-02-21,5.3,0.3,6.3,4.1,49,4.7,1.7,3,1,4,0.2,0.8,8.0,6.0,8,8,2.7,6.78,0.65,3.24,7,54.0,34.382502000533485,65.07936507936508,41.44736842105263,62.5,78.33333333333333,77.77777777777779,77.77777777777779,77.77777777777779,55.55555555555556,21.04,48.04,Moderate,Moderate,,,29.92
1002,MECH,2,Hosteller,2025-02-22,3.4,4.4,6.9,2.2,15,5.7,1.8,0,2,3,2.0,4.1,8.0,5.0,9,7,4.6,6.44,0.32,2.14,7,92.0,32.56868498266204,31.884057971014496,12.500000000000004,62.5,95.0,66.66666666666666,88.88888888888889,77.77777777777779,44.44444444444444,27.22,56.21,Moderate,Elevated,Sleep Deficit,Recommend sleep recovery support,32.1
1002,MECH,2,Hosteller,2025-02-23,8.3,2.7,5.4,1.5,9,4.1,2.4,1,1,9,1.6,1.4,5.0,5.0,3,9,0.0,4.83,0.28,4.68,4,0.0,23.97972792744732,27.777777777777775,79.34210526315792,25.0,68.33333333333333,88.88888888888889,22.22222222222222,44.44444444444444,44.44444444444444,40.39,12.43,Low,Very Low,,,45.53
1002,MECH,2,Hosteller,2025-02-24,8.1,2.9,4.6,2.6,15,4.9,3.3,1,0,5,0.8,2.3,7.0,5.0,6,9,0.0,2.95,0.57,4.78,7,0.0,13.950386769805284,56.52173913043479,82.23684210526316,62.5,81.66666666666667,88.88888888888889,55.55555555555556,66.66666666666666,44.44444444444444,38.93,26.42,Low,Low,,,43.62
